policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,cm_count,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,availability_rate,route_a_loads,route_b_loads,route_c_loads
H3,high_stress,119,365,76650,76650,0,1.0,33945.19644,33945196.44,11680.5,52.0,21347.3,865.39644,0.0,4081,5,5,16421,0.693539,0.710658,0.738831,0.762582,0.943667,32120,21900,22630
H3,high_stress,120,365,76650,76650,0,1.0,32977.068294,32977068.294,11350.5,20.8,20759.7,846.068294,0.0,4030,2,2,15969,0.710166,0.727998,0.761,0.763116,0.945484,32120,21900,22630
H3,high_stress,121,365,76650,76649,1,0.999987,35058.592914,35058592.914,12000.5,72.8,22080.5,902.792914,2.0,4326,7,7,16985,0.695818,0.722973,0.724616,0.763174,0.942219,32120,21899,22630
H3,high_stress,122,365,76650,76650,0,1.0,32313.277648,32313277.648,11084.0,52.0,20346.3,830.977648,0.0,3962,5,5,15651,0.685201,0.706383,0.744143,0.757313,0.946639,32120,21900,22630
H3,high_stress,123,365,76650,76650,0,1.0,34432.819588,34432819.588,11863.5,52.0,21638.5,878.819588,0.0,4160,5,5,16645,0.684788,0.713744,0.758806,0.726832,0.943005,32120,21900,22630
H3,high_stress,124,365,76650,76649,1,0.999987,34777.72245,34777722.45,11894.0,52.0,21932.3,897.42245,2.0,4302,5,5,16871,0.685342,0.693656,0.749376,0.759622,0.942621,32120,21899,22630
H3,high_stress,125,365,76650,76650,0,1.0,32003.412113,32003412.113,11029.5,20.8,20133.1,820.012113,0.0,3902,2,2,15487,0.719742,0.770362,0.758312,0.756809,0.9471,32120,21900,22630
H3,high_stress,126,365,76650,76650,0,1.0,31992.487233,31992487.233,10894.5,0.0,20260.5,837.487233,0.0,4078,0,0,15585,0.703238,0.72114,0.753612,0.774752,0.947447,32120,21900,22630
H3,high_stress,127,365,76650,76650,0,1.0,33669.707028,33669707.028,11618.5,52.0,21140.6,858.607028,0.0,4063,5,5,16262,0.686081,0.702334,0.751777,0.743551,0.944311,32120,21900,22630
H3,high_stress,128,365,76650,76650,0,1.0,31853.366512,31853366.512,10926.5,31.2,20075.9,819.766512,0.0,3908,3,3,15443,0.6917,0.701091,0.752988,0.77134,0.947338,32120,21900,22630
H3,high_stress,129,365,76650,76649,1,0.999987,34608.844057,34608844.057,11810.0,83.2,21820.5,893.144057,2.0,4279,8,8,16785,0.677893,0.717167,0.724419,0.732865,0.942922,32120,21899,22630
H3,high_stress,130,365,76650,76650,0,1.0,33718.633417,33718633.417,11566.0,10.4,21269.3,872.933417,0.0,4212,1,1,16361,0.693435,0.717025,0.761187,0.766335,0.944521,32120,21900,22630
H4,high_stress,101,365,76650,76650,0,1.0,32552.484154,32552484.154,11155.0,20.8,20534.8,841.884154,0.0,4046,2,2,15796,0.710967,0.737448,0.748555,0.750776,0.946347,29568,26280,20802
H4,high_stress,102,365,76650,76649,1,0.999987,33276.575028,33276575.028,11421.0,31.2,20966.4,855.975028,2.0,4083,3,3,16128,0.679569,0.695115,0.752407,0.759193,0.945005,29565,26279,20805
H4,high_stress,103,365,76650,76648,2,0.999974,39432.452807,39432452.807,12427.0,1561.3,24479.0,961.152807,4.0,4320,146,146,18830,0.604149,0.63805,0.686147,0.669575,0.934402,29719,26226,20703
H4,high_stress,104,365,76650,76650,0,1.0,34049.451094,34049451.094,11592.0,83.2,21491.6,882.651094,0.0,4255,8,8,16532,0.68457,0.719281,0.738212,0.73891,0.943968,29574,26276,20800
H4,high_stress,105,365,76650,76650,0,1.0,34296.074106,34296074.106,11773.0,63.7,21578.7,880.674106,0.0,4200,6,6,16599,0.677616,0.710503,0.72811,0.741827,0.943402,29568,26277,20805
H4,high_stress,106,365,76650,76649,1,0.999987,33978.389501,33978389.501,11759.5,20.8,21330.4,865.689501,2.0,4094,2,2,16408,0.672258,0.681105,0.753169,0.767554,0.943772,29568,26280,20801
H4,high_stress,107,365,76650,76650,0,1.0,34471.158917,34471158.917,11805.0,41.6,21732.1,892.458917,0.0,4306,4,4,16717,0.676465,0.700285,0.743787,0.756453,0.943338,29571,26279,20800
H4,high_stress,108,365,76650,76645,5,0.999935,41502.035672,41502035.672,12346.5,2463.5,25689.3,992.735672,10.0,4365,229,229,19761,0.599806,0.639405,0.643657,0.680575,0.930735,29721,26183,20741
H4,high_stress,109,365,76650,76650,0,1.0,32230.12444,32230124.44,11040.5,0.0,20351.5,838.12444,0.0,4059,0,0,15655,0.702097,0.748895,0.734324,0.77186,0.947041,29565,26280,20805
H4,high_stress,110,365,76650,76648,2,0.999974,43101.8707,43101870.7,12461.5,3116.1,26513.5,1006.7707,4.0,4302,290,290,20395,0.597239,0.658315,0.641354,0.636219,0.927831,29798,26185,20665
H4,high_stress,111,365,76650,76650,0,1.0,30381.250375,30381250.375,10455.0,10.4,19134.7,781.150375,0.0,3720,1,1,14719,0.71456,0.742053,0.749139,0.777745,0.949772,29565,26279,20806
H4,high_stress,112,365,76650,76650,0,1.0,32357.488809,32357488.809,11108.0,31.2,20387.9,830.388809,0.0,3943,3,3,15683,0.710839,0.738213,0.738008,0.765892,0.946397,29568,26279,20803
H4,high_stress,113,365,76650,76649,1,0.999987,33810.799653,33810799.653,11567.0,41.6,21326.5,873.699653,2.0,4196,4,4,16405,0.699396,0.74285,0.733192,0.753392,0.94426,29568,26280,20801
H4,high_stress,114,365,76650,76650,0,1.0,32217.003671,32217003.671,11011.0,41.6,20330.7,833.703671,0.0,4002,4,4,15639,0.701729,0.738656,0.731572,0.758112,0.946872,29568,26277,20805
H4,high_stress,115,365,76650,76650,0,1.0,32504.483737,32504483.737,11153.5,20.8,20493.2,836.983737,0.0,3988,2,2,15764,0.691031,0.712567,0.74761,0.747132,0.946228,29565,26278,20807
H4,high_stress,116,365,76650,76650,0,1.0,32395.007994,32395007.994,11124.0,20.8,20415.2,835.007994,0.0,3996,2,2,15704,0.707397,0.744291,0.753122,0.741061,0.946539,29565,26279,20806
H4,high_stress,117,365,76650,76650,0,1.0,33172.598646,33172598.646,11396.5,20.8,20900.1,855.198646,0.0,4097,2,2,16077,0.70484,0.733874,0.736986,0.757547,0.945297,29568,26279,20803
H4,high_stress,118,365,76650,76650,0,1.0,33919.965644,33919965.644,11616.0,62.4,21365.5,876.065644,0.0,4213,6,6,16435,0.665764,0.700041,0.747595,0.740463,0.94421,29571,26277,20802
H4,high_stress,119,365,76650,76650,0,1.0,33954.542732,33954542.732,11715.0,10.4,21361.6,867.542732,0.0,4105,1,1,16432,0.707091,0.723226,0.742622,0.760967,0.943708,29568,26280,20802
H4,high_stress,120,365,76650,76650,0,1.0,33065.705756,33065705.756,11387.5,10.4,20818.2,849.605756,0.0,4054,1,1,16014,0.703908,0.731681,0.757546,0.752487,0.945384,29568,26280,20802
H4,high_stress,121,365,76650,76650,0,1.0,35212.8975,35212897.5,11996.5,145.6,22165.0,905.7975,0.0,4331,14,14,17050,0.67141,0.718611,0.723979,0.715352,0.941977,29580,26275,20795
H4,high_stress,122,365,76650,76650,0,1.0,32361.704035,32361704.035,11123.5,20.8,20384.0,833.404035,0.0,3987,2,2,15680,0.696052,0.715004,0.746735,0.782582,0.946607,29568,26279,20803
H4,high_stress,123,365,76650,76650,0,1.0,34493.794941,34493794.941,11889.5,41.6,21681.4,881.294941,0.0,4182,4,4,16678,0.710696,0.735605,0.749035,0.744287,0.94295,29574,26280,20796
H4,high_stress,124,365,76650,76650,0,1.0,34898.448991,34898448.991,11917.0,72.8,22007.7,900.948991,0.0,4321,7,7,16929,0.6986,0.72919,0.731663,0.730192,0.942452,29568,26277,20805
H4,high_stress,125,365,76650,76650,0,1.0,32077.51083,32077510.83,11044.0,31.2,20179.9,822.41083,0.0,3915,3,3,15523,0.705741,0.734067,0.761968,0.755265,0.947,29565,26278,20807
H4,high_stress,126,365,76650,76650,0,1.0,32108.943081,32108943.081,10925.5,10.4,20332.0,841.043081,0.0,4100,1,1,15640,0.703864,0.714975,0.747782,0.786606,0.947301,29568,26280,20802
H4,high_stress,127,365,76650,76650,0,1.0,33726.107501,33726107.501,11661.5,20.8,21182.2,861.607501,0.0,4090,2,2,16294,0.703632,0.715653,0.750299,0.753056,0.944274,29571,26280,20799
H4,high_stress,128,365,76650,76650,0,1.0,31933.531538,31933531.538,10971.0,10.4,20129.2,822.931538,0.0,3935,1,1,15484,0.713037,0.748909,0.759981,0.751832,0.94726,29565,26280,20805
H4,high_stress,129,365,76650,76650,0,1.0,34716.300727,34716300.727,11863.5,62.4,21893.3,897.100727,0.0,4309,6,6,16841,0.680322,0.70021,0.733013,0.756426,0.942795,29580,26280,20790
H4,high_stress,130,365,76650,76650,0,1.0,33873.185325,33873185.325,11577.5,62.4,21356.4,876.885325,0.0,4225,6,6,16428,0.681233,0.699585,0.750458,0.735713,0.944297,29571,26277,20802
H0,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45590.109192,45590109.192,11592.5,41.6,21396.7,879.309192,11680.0,4220,4,4,16459,0.647499,0.673008,0.695891,0.732359,0.944123,32120,27375,22630
H0,high_demand_high_stress,102,365,87965,82125,5840,0.93361,47265.193791,47265193.791,12130.0,135.2,22404.2,915.793791,11680.0,4353,13,13,17234,0.622842,0.656878,0.685744,0.675691,0.941233,32120,27375,22630
H0,high_demand_high_stress,103,365,87965,82125,5840,0.93361,53693.467645,53693467.645,12433.5,2676.7,25909.0,994.267645,11680.0,4294,249,249,19930,0.558719,0.613003,0.611554,0.609583,0.929731,32120,27375,22630
H0,high_demand_high_stress,104,365,87965,82125,5840,0.93361,47261.905552,47261905.552,12127.5,115.7,22419.8,918.905552,11680.0,4389,11,11,17246,0.620776,0.668477,0.692135,0.671386,0.941333,32120,27375,22630
H0,high_demand_high_stress,105,365,87965,82125,5840,0.93361,50249.654467,50249654.467,12318.5,1266.2,24030.5,954.454467,11680.0,4338,121,121,18485,0.561356,0.607264,0.644642,0.628126,0.935945,32120,27375,22630
H0,high_demand_high_stress,106,365,87965,82125,5840,0.93361,47467.156204,47467156.204,12320.5,93.6,22461.4,911.656204,11680.0,4282,9,9,17278,0.623444,0.639752,0.692884,0.679614,0.940689,32120,27375,22630
H0,high_demand_high_stress,107,365,87965,82125,5840,0.93361,49974.412781,49974412.781,12250.5,1167.4,23918.7,957.812781,11680.0,4420,111,111,18399,0.588807,0.645588,0.642161,0.62561,0.936667,32120,27375,22630
H0,high_demand_high_stress,108,365,87965,82125,5840,0.93361,55659.231579,55659231.579,12328.5,3552.9,27071.2,1026.631579,11680.0,4345,333,333,20824,0.49812,0.551051,0.591169,0.567794,0.926265,32120,27375,22630
H0,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45450.478177,45450478.177,11567.5,31.2,21295.3,876.478177,11680.0,4218,3,3,16381,0.651175,0.703657,0.705271,0.691713,0.944466,32120,27375,22630
H0,high_demand_high_stress,110,365,87965,82125,5840,0.93361,58728.045742,58728045.742,12468.0,4815.2,28707.9,1056.945742,11680.0,4261,447,447,22083,0.477593,0.553436,0.562234,0.591109,0.920653,32120,27375,22630
H0,high_demand_high_stress,111,365,87965,82125,5840,0.93361,44336.785895,44336785.895,11259.5,0.0,20556.9,840.385895,11680.0,3999,0,0,15813,0.675014,0.701654,0.712915,0.731009,0.946046,32120,27375,22630
H0,high_demand_high_stress,112,365,87965,82125,5840,0.93361,47756.257333,47756257.333,12194.5,270.4,22690.2,921.157333,11680.0,4327,26,26,17454,0.630777,0.668773,0.675278,0.667496,0.940169,32120,27375,22630
H0,high_demand_high_stress,113,365,87965,82125,5840,0.93361,46961.979337,46961979.337,12064.0,63.7,22243.0,911.279337,11680.0,4351,6,6,17110,0.643851,0.670338,0.675196,0.730835,0.941758,32120,27375,22630
H0,high_demand_high_stress,114,365,87965,82125,5840,0.93361,46525.922334,46525922.334,11903.0,52.0,21988.2,902.722334,11680.0,4320,5,5,16914,0.629723,0.652846,0.700289,0.694754,0.942507,32120,27375,22630
H0,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46608.520171,46608520.171,11927.0,62.4,22037.6,901.520171,11680.0,4293,6,6,16952,0.639666,0.657751,0.710083,0.706753,0.942215,32120,27375,22630
H0,high_demand_high_stress,116,365,87965,82125,5840,0.93361,50069.995168,50069995.168,12267.0,1211.6,23957.7,953.695168,11680.0,4356,115,115,18429,0.581863,0.611548,0.642123,0.662535,0.936256,32120,27375,22630
H0,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47870.1043,47870104.3,12203.0,304.2,22756.5,926.4043,11680.0,4373,29,29,17505,0.608865,0.657744,0.659287,0.663211,0.94016,32120,27375,22630
H0,high_demand_high_stress,118,365,87965,82125,5840,0.93361,50703.58896,50703588.96,12258.0,1482.0,24317.8,965.788961,11680.0,4397,140,140,18706,0.565168,0.639542,0.602684,0.634538,0.935292,32120,27375,22630
H0,high_demand_high_stress,119,365,87965,82125,5840,0.93361,49739.895355,49739895.355,12373.5,1011.4,23734.1,940.895355,11680.0,4249,95,95,18257,0.575809,0.607596,0.626289,0.631594,0.936461,32120,27375,22630
H0,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47045.799365,47045799.365,12112.5,93.6,22252.1,907.599365,11680.0,4306,9,9,17117,0.634239,0.679294,0.69186,0.698818,0.941534,32120,27375,22630
H0,high_demand_high_stress,121,365,87965,82125,5840,0.93361,50061.032821,50061032.821,12288.5,1183.0,23955.1,954.432821,11680.0,4366,112,112,18427,0.576125,0.618308,0.652918,0.626664,0.936297,32120,27375,22630
H0,high_demand_high_stress,122,365,87965,82125,5840,0.93361,46899.226782,46899226.782,12058.5,105.3,22150.7,904.726782,11680.0,4294,10,10,17039,0.622819,0.665022,0.703916,0.660141,0.94184,32120,27375,22630
H0,high_demand_high_stress,123,365,87965,82125,5840,0.93361,51391.007967,51391007.967,12384.0,1713.4,24646.7,966.907967,11680.0,4319,161,161,18959,0.559013,0.576127,0.647426,0.627461,0.933872,32120,27375,22630
H0,high_demand_high_stress,124,365,87965,82125,5840,0.93361,49821.135531,49821135.531,12250.0,1102.4,23836.8,951.935531,11680.0,4359,105,105,18336,0.552463,0.594189,0.638344,0.642682,0.936648,32120,27375,22630
H0,high_demand_high_stress,125,365,87965,82125,5840,0.93361,45784.576258,45784576.258,11749.0,41.6,21439.6,874.376258,11680.0,4147,4,4,16492,0.661121,0.699065,0.707477,0.699059,0.943639,32120,27375,22630
H0,high_demand_high_stress,126,365,87965,82125,5840,0.93361,45365.992339,45365992.339,11457.5,20.8,21325.2,882.492339,11680.0,4283,2,2,16404,0.659621,0.699251,0.695044,0.70641,0.944662,32120,27375,22630
H0,high_demand_high_stress,127,365,87965,82125,5840,0.93361,51596.344098,51596344.098,12430.0,1788.8,24732.5,965.044098,11680.0,4269,167,167,19025,0.555879,0.624207,0.624289,0.615502,0.933365,32120,27375,22630
H0,high_demand_high_stress,128,365,87965,82125,5840,0.93361,45914.292057,45914292.057,11777.0,0.0,21572.2,885.092057,11680.0,4241,0,0,16594,0.657867,0.696517,0.682965,0.739478,0.943584,32120,27375,22630
H0,high_demand_high_stress,129,365,87965,82125,5840,0.93361,50405.023151,50405023.151,12218.5,1368.9,24174.8,962.823151,11680.0,4397,130,130,18596,0.554437,0.588928,0.628916,0.643795,0.935749,32120,27375,22630
H0,high_demand_high_stress,130,365,87965,82125,5840,0.93361,47115.253245,47115253.245,12092.5,83.2,22340.5,919.053245,11680.0,4420,8,8,17185,0.627079,0.656064,0.702701,0.687796,0.94174,32120,27375,22630
H1,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45776.335886,45776335.886,11703.0,20.8,21482.5,890.035886,11680.0,4145,2,2,16525,0.323159,0.35674,0.405883,0.433146,0.94347,32120,27375,22630
H1,high_demand_high_stress,102,365,87965,82125,5840,0.93361,45219.380671,45219380.671,11470.5,10.4,21174.4,884.080671,11680.0,4172,1,1,16288,0.323873,0.342731,0.438589,0.426228,0.944671,32120,27375,22630
H1,high_demand_high_stress,103,365,87965,82125,5840,0.93361,49302.623227,49302623.227,12152.5,1085.5,23435.1,949.523227,11680.0,4261,102,102,18027,0.188836,0.275967,0.321509,0.291468,0.937594,32120,27375,22630
H1,high_demand_high_stress,104,365,87965,82125,5840,0.93361,46127.403814,46127403.814,11830.0,20.8,21695.7,900.903814,11680.0,4213,2,2,16689,0.309024,0.35526,0.41213,0.402855,0.943032,32120,27375,22630
H1,high_demand_high_stress,105,365,87965,82125,5840,0.93361,48879.025083,48879025.083,12137.0,907.4,23210.2,944.425083,11680.0,4269,86,86,17854,0.229786,0.265715,0.306442,0.345309,0.938352,32120,27375,22630
H1,high_demand_high_stress,106,365,87965,82125,5840,0.93361,49100.875455,49100875.455,12152.5,991.9,23329.8,946.675455,11680.0,4252,95,95,17946,0.220504,0.280624,0.30597,0.308157,0.937895,32120,27375,22630
H1,high_demand_high_stress,107,365,87965,82125,5840,0.93361,46852.521233,46852521.233,12047.0,84.5,22118.2,922.821233,11680.0,4343,8,8,17014,0.280185,0.317809,0.367599,0.367278,0.942169,32120,27375,22630
H1,high_demand_high_stress,108,365,87965,82125,5840,0.93361,51641.759649,51641759.649,12078.0,2103.4,24796.2,984.159649,11680.0,4291,196,196,19074,0.183276,0.284155,0.28977,0.2492,0.933374,32120,27375,22630
H1,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45299.341896,45299341.896,11540.5,10.4,21184.8,883.641896,11680.0,4163,1,1,16296,0.319388,0.352602,0.421436,0.420791,0.944594,32120,27375,22630
H1,high_demand_high_stress,110,365,87965,82125,5840,0.93361,56609.778165,56609778.165,12218.5,4140.5,27531.4,1039.378165,11680.0,4218,382,382,21178,0.191905,0.276533,0.307587,0.266895,0.924292,32120,27375,22630
H1,high_demand_high_stress,111,365,87965,82125,5840,0.93361,45259.385134,45259385.134,11551.5,0.0,21148.4,879.485134,11680.0,4122,0,0,16268,0.29109,0.327141,0.450855,0.420567,0.94453,32120,27375,22630
H1,high_demand_high_stress,112,365,87965,82125,5840,0.93361,48392.60496,48392604.96,12097.5,708.5,22967.1,939.50496,11680.0,4273,67,67,17667,0.22838,0.283646,0.312781,0.319257,0.939137,32120,27375,22630
H1,high_demand_high_stress,113,365,87965,82125,5840,0.93361,47343.883459,47343883.459,12084.0,266.5,22389.9,923.483459,11680.0,4264,25,25,17223,0.279364,0.341587,0.359366,0.348625,0.940932,32120,27375,22630
H1,high_demand_high_stress,114,365,87965,82125,5840,0.93361,47982.396391,47982396.391,12042.0,565.5,22759.1,935.796391,11680.0,4305,54,54,17507,0.27041,0.335364,0.354189,0.316518,0.939954,32120,27375,22630
H1,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46009.924819,46009924.819,11759.5,20.8,21647.6,902.024819,11680.0,4249,2,2,16652,0.333652,0.392919,0.42648,0.392607,0.943365,32120,27375,22630
H1,high_demand_high_stress,116,365,87965,82125,5840,0.93361,47251.228265,47251228.265,12059.5,232.7,22353.5,925.528265,11680.0,4306,22,22,17195,0.268135,0.321724,0.384861,0.360532,0.941237,32120,27375,22630
H1,high_demand_high_stress,117,365,87965,82125,5840,0.93361,48358.430273,48358430.273,12028.0,718.9,22989.2,942.330273,11680.0,4301,68,68,17684,0.223537,0.294491,0.323243,0.300582,0.939192,32120,27375,22630
H1,high_demand_high_stress,118,365,87965,82125,5840,0.93361,52422.881634,52422881.634,12089.5,2428.4,25230.4,994.581634,11680.0,4309,228,228,19408,0.189786,0.274452,0.333935,0.258601,0.932087,32120,27375,22630
H1,high_demand_high_stress,119,365,87965,82125,5840,0.93361,46729.185312,46729185.312,12036.0,72.8,22029.8,910.585312,11680.0,4222,7,7,16946,0.288407,0.325066,0.408078,0.385319,0.941922,32120,27375,22630
H1,high_demand_high_stress,120,365,87965,82125,5840,0.93361,48206.817493,48206817.493,12026.0,656.5,22904.7,939.617493,11680.0,4308,62,62,17619,0.257595,0.316429,0.364126,0.313975,0.939493,32120,27375,22630
H1,high_demand_high_stress,121,365,87965,82125,5840,0.93361,50115.992649,50115992.649,12117.0,1430.0,23927.8,961.192649,11680.0,4275,135,135,18406,0.221428,0.28538,0.320873,0.32751,0.936082,32120,27375,22630
H1,high_demand_high_stress,122,365,87965,82125,5840,0.93361,50077.915649,50077915.649,12166.0,1400.1,23875.8,956.015649,11680.0,4214,132,132,18366,0.214807,0.276122,0.31952,0.287495,0.935973,32120,27375,22630
H1,high_demand_high_stress,123,365,87965,82125,5840,0.93361,50012.502982,50012502.982,12122.0,1380.6,23869.3,960.602982,11680.0,4274,130,130,18361,0.204776,0.252326,0.337635,0.27435,0.93626,32120,27375,22630
H1,high_demand_high_stress,124,365,87965,82125,5840,0.93361,50940.065552,50940065.552,12151.5,1771.9,24365.9,970.765552,11680.0,4257,167,167,18743,0.213406,0.275532,0.303533,0.294309,0.934607,32120,27375,22630
H1,high_demand_high_stress,125,365,87965,82125,5840,0.93361,47940.651851,47940651.851,12115.0,517.4,22699.3,928.951851,11680.0,4240,49,49,17461,0.252308,0.26715,0.387979,0.358946,0.939845,32120,27375,22630
H1,high_demand_high_stress,126,365,87965,82125,5840,0.93361,48615.750375,48615750.375,11987.0,856.7,23142.6,949.450375,11680.0,4347,81,81,17802,0.218805,0.264502,0.35119,0.28597,0.938922,32120,27375,22630
H1,high_demand_high_stress,127,365,87965,82125,5840,0.93361,46852.361487,46852361.487,12084.5,83.2,22089.6,915.061487,11680.0,4266,8,8,16992,0.301977,0.345053,0.396958,0.384079,0.941918,32120,27375,22630
H1,high_demand_high_stress,128,365,87965,82125,5840,0.93361,45064.703325,45064703.325,11450.5,0.0,21054.8,879.403325,11680.0,4145,0,0,16196,0.31675,0.354327,0.424037,0.396457,0.944963,32120,27375,22630
H1,high_demand_high_stress,129,365,87965,82125,5840,0.93361,48995.178779,48995178.779,12002.0,1008.8,23350.6,953.778779,11680.0,4330,96,96,17962,0.190089,0.241281,0.319072,0.289585,0.938183,32120,27375,22630
H1,high_demand_high_stress,130,365,87965,82125,5840,0.93361,45948.08423,45948084.23,11802.0,0.0,21568.3,897.78423,11680.0,4226,0,0,16591,0.338694,0.367791,0.422231,0.421585,0.943534,32120,27375,22630
H2,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45610.62165,45610621.65,11661.0,0.0,21382.4,887.22165,11680.0,4134,0,0,16448,0.295959,0.340058,0.405779,0.418137,0.943763,32120,27375,22630
H2,high_demand_high_stress,102,365,87965,82125,5840,0.93361,45262.65755,45262657.55,11485.0,10.4,21201.7,885.55755,11680.0,4180,1,1,16309,0.31085,0.351451,0.420353,0.42615,0.944612,32120,27375,22630
H2,high_demand_high_stress,103,365,87965,82125,5840,0.93361,49065.773102,49065773.102,12149.5,980.2,23309.0,947.073102,11680.0,4265,93,93,17930,0.216839,0.247984,0.324546,0.293411,0.938018,32120,27375,22630
H2,high_demand_high_stress,104,365,87965,82125,5840,0.93361,46158.336152,46158336.152,11842.0,20.8,21713.9,901.636152,11680.0,4219,2,2,16703,0.319895,0.355439,0.418249,0.415725,0.942995,32120,27375,22630
H2,high_demand_high_stress,105,365,87965,82125,5840,0.93361,49428.177679,49428177.679,12138.5,1145.3,23514.4,949.977679,11680.0,4267,108,108,18088,0.243321,0.282775,0.34553,0.357469,0.937374,32120,27375,22630
H2,high_demand_high_stress,106,365,87965,82125,5840,0.93361,49174.803352,49174803.352,12157.5,1017.9,23372.7,946.703352,11680.0,4251,97,97,17979,0.250645,0.316844,0.319334,0.313628,0.937749,32120,27375,22630
H2,high_demand_high_stress,107,365,87965,82125,5840,0.93361,46725.10965,46725109.65,12027.0,52.0,22045.4,920.70965,11680.0,4340,5,5,16958,0.26934,0.290423,0.398217,0.365714,0.942397,32120,27375,22630
H2,high_demand_high_stress,108,365,87965,82125,5840,0.93361,52099.299324,52099299.324,12084.0,2293.2,25053.6,988.499324,11680.0,4286,214,214,19272,0.20826,0.283824,0.302209,0.294579,0.932539,32120,27375,22630
H2,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45582.668639,45582668.639,11643.5,0.0,21368.1,891.068639,11680.0,4204,0,0,16437,0.314081,0.352348,0.438051,0.425066,0.944132,32120,27375,22630
H2,high_demand_high_stress,110,365,87965,82125,5840,0.93361,56781.693954,56781693.954,12213.5,4214.6,27630.2,1043.393954,11680.0,4220,386,386,21254,0.158131,0.193422,0.28202,0.252192,0.923968,32120,27375,22630
H2,high_demand_high_stress,111,365,87965,82125,5840,0.93361,45440.109975,45440109.975,11620.0,0.0,21256.3,883.809975,11680.0,4139,0,0,16351,0.327576,0.360447,0.410987,0.42198,0.944228,32120,27375,22630
H2,high_demand_high_stress,112,365,87965,82125,5840,0.93361,47902.749215,47902749.215,12095.5,500.5,22694.1,932.649215,11680.0,4280,48,48,17457,0.23323,0.285114,0.388294,0.301064,0.940041,32120,27375,22630
H2,high_demand_high_stress,113,365,87965,82125,5840,0.93361,47217.284618,47217284.618,12087.5,210.6,22317.1,922.084618,11680.0,4264,20,20,17167,0.251416,0.30979,0.379698,0.335603,0.941164,32120,27375,22630
H2,high_demand_high_stress,114,365,87965,82125,5840,0.93361,48010.533616,48010533.616,12050.0,568.1,22776.0,936.433616,11680.0,4307,54,54,17520,0.24709,0.290238,0.35106,0.355814,0.939904,32120,27375,22630
H2,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46015.551533,46015551.533,11753.5,20.8,21658.0,903.251533,11680.0,4254,2,2,16660,0.308469,0.389114,0.390364,0.395817,0.943352,32120,27375,22630
H2,high_demand_high_stress,116,365,87965,82125,5840,0.93361,47437.799889,47437799.889,12051.0,323.7,22454.9,928.199889,11680.0,4300,31,31,17273,0.24856,0.287487,0.376253,0.345764,0.940895,32120,27375,22630
H2,high_demand_high_stress,117,365,87965,82125,5840,0.93361,48071.438888,48071438.888,12021.5,596.7,22834.5,938.738888,11680.0,4307,57,57,17565,0.252726,0.321202,0.332365,0.310252,0.939712,32120,27375,22630
H2,high_demand_high_stress,118,365,87965,82125,5840,0.93361,52868.014487,52868014.487,12105.0,2613.0,25470.9,999.114487,11680.0,4296,246,246,19593,0.207113,0.261182,0.32737,0.273556,0.931265,32120,27375,22630
H2,high_demand_high_stress,119,365,87965,82125,5840,0.93361,46469.578505,46469578.505,11991.0,10.4,21882.9,905.278505,11680.0,4218,1,1,16833,0.321223,0.344676,0.442019,0.428177,0.942393,32120,27375,22630
H2,high_demand_high_stress,120,365,87965,82125,5840,0.93361,48545.830462,48545830.462,12029.0,799.5,23093.2,944.130462,11680.0,4308,75,75,17764,0.237473,0.292462,0.359251,0.330916,0.93889,32120,27375,22630
H2,high_demand_high_stress,121,365,87965,82125,5840,0.93361,50119.292196,50119292.196,12113.5,1435.2,23929.1,961.492196,11680.0,4273,135,135,18407,0.213664,0.28885,0.331951,0.27821,0.936064,32120,27375,22630
H2,high_demand_high_stress,122,365,87965,82125,5840,0.93361,49530.970982,49530970.982,12155.0,1168.7,23578.1,949.170982,11680.0,4224,109,109,18137,0.236456,0.281674,0.334947,0.31461,0.936959,32120,27375,22630
H2,high_demand_high_stress,123,365,87965,82125,5840,0.93361,49889.575903,49889575.903,12117.0,1337.7,23796.5,958.375903,11680.0,4270,127,127,18305,0.22362,0.258807,0.351104,0.295795,0.936484,32120,27375,22630
H2,high_demand_high_stress,124,365,87965,82125,5840,0.93361,51316.606065,51316606.065,12164.0,1926.6,24571.3,974.706065,11680.0,4253,182,182,18901,0.199161,0.262031,0.350835,0.276457,0.933936,32120,27375,22630
H2,high_demand_high_stress,125,365,87965,82125,5840,0.93361,47660.983777,47660983.777,12110.0,395.2,22548.5,927.283777,11680.0,4245,37,37,17345,0.232628,0.278575,0.323251,0.333268,0.940342,32120,27375,22630
